,code,category,descrp,cp02_count,cn01_count,cp02_prop,cn01_prop
3416,H_A7007_-1,HCPC,"LARGE VOLUME NEBULIZER, DISPOSABLE, UNFILLED, USED WITH AEROSOL COMPRESSOR",2,1,0.0007665772326561902,0.0001763668430335097
3417,H_C2615_-1,HCPC,"SEALANT, PULMONARY, LIQUID",1,1,0.0003832886163280951,0.0001763668430335097
3418,H_G0257_-1,HCPC,UNSCHEDULED OR EMERGENCY DIALYSIS TREATMENT FOR AN ESRD PATIENT IN A HOSPITAL OUTPATIENT DEPARTMENT THAT IS NOT CERTIFIED AS AN ESRD FACILITY,4,1,0.0015331544653123803,0.0001763668430335097
3419,H_G6055_-1,HCPC,NICOTINE,2,6,0.0007665772326561902,0.0010582010582010583
3420,H_G8397_-1,HCPC,"DILATED MACULAR OR FUNDUS EXAM PERFORMED, INCLUDING DOCUMENTATION OF THE PRESENCE OR ABSENCE OF MACULAR EDEMA AND LEVEL OF SEVERITY OF RETINOPATHY",11,10,0.004216174779609045,0.001763668430335097
3421,H_L5020_-1,HCPC,"PARTIAL FOOT, MOLDED SOCKET, TIBIAL TUBERCLE HEIGHT, WITH TOE FILLER",1,1,0.0003832886163280951,0.0001763668430335097
3422,C_00214_-1,CPT,"ANESTHESIA FOR INTRACRANIAL PROCEDURES; BURR HOLES, INCLUDING VENTRICULOGRAPHY",3,1,0.0011498658489842851,0.0001763668430335097
3423,C_00630_-1,CPT,ANESTHESIA FOR PROCEDURES IN LUMBAR REGION; NOT OTHERWISE SPECIFIED,24,25,0.009198926791874281,0.004409171075837742
3424,C_01961_-1,CPT,ANESTHESIA FOR CESAREAN DELIVERY ONLY,2,2,0.0007665772326561902,0.0003527336860670194
3425,C_13151_-1,CPT,"REPAIR, COMPLEX, EYELIDS, NOSE, EARS AND/OR LIPS; 1.1 CM TO 2.5 CM",2,4,0.0007665772326561902,0.0007054673721340388
3426,C_22585_-1,CPT,"ARTHRODESIS, ANTERIOR INTERBODY TECHNIQUE, INCLUDING MINIMAL DISCECTOMY TO PREPARE INTERSPACE (OTHER THAN FOR DECOMPRESSION); EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",6,4,0.0022997316979685703,0.0007054673721340388
3427,C_29515_-1,CPT,APPLICATION OF SHORT LEG SPLINT (CALF TO FOOT),21,26,0.008049060942889995,0.004585537918871252
3428,C_36598_-1,CPT,"CONTRAST INJECTION(S) FOR RADIOLOGIC EVALUATION OF EXISTING CENTRAL VENOUS ACCESS DEVICE, INCLUDING FLUOROSCOPY, IMAGE DOCUMENTATION AND REPORT",3,1,0.0011498658489842851,0.0001763668430335097
3429,C_45300_-1,CPT,"PROCTOSIGMOIDOSCOPY, RIGID; DIAGNOSTIC, WITH OR WITHOUT COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING (SEPARATE PROCEDURE)",7,6,0.0026830203142966655,0.0010582010582010583
3430,C_49423_-1,CPT,EXCHANGE OF PREVIOUSLY PLACED ABSCESS OR CYST DRAINAGE CATHETER UNDER RADIOLOGICAL GUIDANCE (SEPARATE PROCEDURE),1,1,0.0003832886163280951,0.0001763668430335097
3431,C_72270_-1,CPT,"MYELOGRAPHY, 2 OR MORE REGIONS (EG, LUMBAR/THORACIC, CERVICAL/THORACIC, LUMBAR/CERVICAL, LUMBAR/THORACIC/CERVICAL), RADIOLOGICAL SUPERVISION AND INTERPRETATION",2,2,0.0007665772326561902,0.0003527336860670194
3432,C_76000_-1,CPT,"FLUOROSCOPY (SEPARATE PROCEDURE), UP TO 1 HOUR PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL TIME, OTHER THAN 71023 OR 71034 (EG, CARDIAC FLUOROSCOPY)",47,49,0.018014564967420467,0.008641975308641974
3433,C_77373_-1,CPT,"STEREOTACTIC BODY RADIATION THERAPY, TREATMENT DELIVERY, PER FRACTION TO 1 OR MORE LESIONS, INCLUDING IMAGE GUIDANCE, ENTIRE COURSE NOT TO EXCEED 5 FRACTIONS",3,2,0.0011498658489842851,0.0003527336860670194
3434,C_81219_-1,CPT,"CALR (CALRETICULIN) (EG, MYELOPROLIFERATIVE DISORDERS), GENE ANALYSIS, COMMON VARIANTS IN EXON 9",2,1,0.0007665772326561902,0.0001763668430335097
3435,C_86431_-1,CPT,RHEUMATOID FACTOR; QUANTITATIVE,95,81,0.03641241855116903,0.014285714285714285
3436,C_90471_-1,CPT,"IMMUNIZATION ADMINISTRATION (INCLUDES PERCUTANEOUS, INTRADERMAL, SUBCUTANEOUS, OR INTRAMUSCULAR INJECTIONS); 1 VACCINE (SINGLE OR COMBINATION VACCINE/TOXOID)",699,1145,0.26791874281333844,0.2019400352733686
3437,C_93701_-1,CPT,BIOIMPEDANCE-DERIVED PHYSIOLOGIC CARDIOVASCULAR ANALYSIS,8,6,0.0030663089306247606,0.0010582010582010583
3438,C_93750_-1,CPT,"INTERROGATION OF VENTRICULAR ASSIST DEVICE (VAD), IN PERSON, WITH PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL ANALYSIS OF DEVICE PARAMETERS (EG, DRIVELINES, ALARMS, POWER SURGES), REVIEW OF DEVICE FUNCTION (EG, FLOW AND VOLUME STATUS, SEPTUM STATUS, RECOVERY), WITH PROGRAMMING, IF PERFORMED, AND REPORT",2,2,0.0007665772326561902,0.0003527336860670194
3439,C_94664_-1,CPT,"DEMONSTRATION AND/OR EVALUATION OF PATIENT UTILIZATION OF AN AEROSOL GENERATOR, NEBULIZER, METERED DOSE INHALER OR IPPB DEVICE",59,68,0.02261402836335761,0.01199294532627866
3440,D_04590_1,ICD9,"UNSPECIFIED ACUTE POLIOMYELITIS, UNSPECIFIED TYPE POLIOVIRUS",3,1,0.0011498658489842851,0.0001763668430335097
3441,D_1724_1,ICD9,MALIGNANT MELANOMA OF SKIN OF SCALP AND NECK,2,1,0.0007665772326561902,0.0001763668430335097
3442,D_1969_1,ICD9,"SECONDARY AND UNSPECIFIED MALIGNANT NEOPLASM OF LYMPH NODES, SITE UNSPECIFIED",3,2,0.0011498658489842851,0.0003527336860670194
3443,D_2245_1,ICD9,BENIGN NEOPLASM OF RETINA,1,1,0.0003832886163280951,0.0001763668430335097
3444,D_24290_1,ICD9,"THYROTOXICOSIS WITHOUT MENTION OF GOITER OR OTHER CAUSE, AND WITHOUT MENTION OF THYROTOXIC CRISIS OR STORM",60,20,0.022997316979685704,0.003527336860670194
3445,D_262_1,ICD9,OTHER SEVERE PROTEIN-CALORIE MALNUTRITION,9,16,0.0034495975469528554,0.0028218694885361554
3446,D_2774_1,ICD9,DISORDERS OF BILIRUBIN EXCRETION,6,6,0.0022997316979685703,0.0010582010582010583
3447,D_28851_1,ICD9,LYMPHOCYTOPENIA,2,2,0.0007665772326561902,0.0003527336860670194
3448,D_30393_1,ICD9,"OTHER AND UNSPECIFIED ALCOHOL DEPENDENCE, IN REMISSION",6,11,0.0022997316979685703,0.0019400352733686067
3449,D_3083_1,ICD9,OTHER ACUTE REACTIONS TO STRESS,6,12,0.0022997316979685703,0.0021164021164021165
3450,D_36810_1,ICD9,"SUBJECTIVE VISUAL DISTURBANCE, UNSPECIFIED",12,10,0.0045994633959371405,0.001763668430335097
3451,D_38801_1,ICD9,PRESBYACUSIS,3,4,0.0011498658489842851,0.0007054673721340388
3452,D_3899_1,ICD9,UNSPECIFIED HEARING LOSS,65,71,0.02491376006132618,0.012522045855379188
3453,D_60882_1,ICD9,HEMATOSPERMIA,5,3,0.0019164430816404753,0.0005291005291005291
3454,D_6101_1,ICD9,DIFFUSE CYSTIC MASTOPATHY,3,1,0.0011498658489842851,0.0001763668430335097
3455,D_6988_1,ICD9,OTHER SPECIFIED PRURITIC CONDITIONS,5,9,0.0019164430816404753,0.0015873015873015873
3456,D_7061_1,ICD9,OTHER ACNE,87,80,0.03334610962054427,0.014109347442680775
3457,D_71817_1,ICD9,LOOSE BODY IN ANKLE AND FOOT JOINT,1,1,0.0003832886163280951,0.0001763668430335097
3458,D_7280_1,ICD9,INFECTIVE MYOSITIS,3,3,0.0011498658489842851,0.0005291005291005291
3459,D_D1771_2,ICD10,BENIGN LIPOMATOUS NEOPLASM OF KIDNEY,2,1,0.0007665772326561902,0.0001763668430335097
3460,D_G4720_2,ICD10,"CIRCADIAN RHYTHM SLEEP DISORDER, UNSPECIFIED TYPE",1,1,0.0003832886163280951,0.0001763668430335097
3461,D_G4736_2,ICD10,SLEEP RELATED HYPOVENTILATION IN CONDITIONS CLASSIFIED ELSEWHERE,3,4,0.0011498658489842851,0.0007054673721340388
3462,D_G5791_2,ICD10,UNSPECIFIED MONONEUROPATHY OF RIGHT LOWER LIMB,2,4,0.0007665772326561902,0.0007054673721340388
3463,D_J151_2,ICD10,PNEUMONIA DUE TO PSEUDOMONAS,1,5,0.0003832886163280951,0.0008818342151675485
3464,D_J439_2,ICD10,"EMPHYSEMA, UNSPECIFIED",5,48,0.0019164430816404753,0.008465608465608466
3465,D_M1811_2,ICD10,"UNILATERAL PRIMARY OSTEOARTHRITIS OF FIRST CARPOMETACARPAL JOINT, RIGHT HAND",1,3,0.0003832886163280951,0.0005291005291005291
3466,D_M25559_2,ICD10,PAIN IN UNSPECIFIED HIP,9,28,0.0034495975469528554,0.0049382716049382715
3467,D_M79671_2,ICD10,PAIN IN RIGHT FOOT,21,119,0.008049060942889995,0.020987654320987655
3468,D_S99911A_2,ICD10,"UNSPECIFIED INJURY OF RIGHT ANKLE, INITIAL ENCOUNTER",1,6,0.0003832886163280951,0.0010582010582010583
3469,D_T63461D_2,ICD10,"TOXIC EFFECT OF VENOM OF WASPS, ACCIDENTAL (UNINTENTIONAL), SUBSEQUENT ENCOUNTER",2,1,0.0007665772326561902,0.0001763668430335097
3470,D_V190_1,ICD9,FAMILY HISTORY OF BLINDNESS OR VISUAL LOSS,2,1,0.0007665772326561902,0.0001763668430335097
3471,D_Z87891_2,ICD10,PERSONAL HISTORY OF NICOTINE DEPENDENCE,31,174,0.011881947106170947,0.030687830687830688
3472,G_0310001010,GPI10,ERYTHROMYCIN STEARATE,6,2,0.0022997316979685703,0.0003527336860670194
3473,G_070000,GPI6,AMINOGLYCOSIDES***,18,19,0.006899195093905711,0.003350970017636684
3474,G_4650001030,GPI10,DOCUSATE SODIUM,211,222,0.08087389804522806,0.039153439153439155
3475,G_571000,GPI6,BENZODIAZEPINES***,768,863,0.294365657339977,0.15220458553791888
3476,G_5920002510,GPI10,FLUPHENAZINE HCL,2,6,0.0007665772326561902,0.0010582010582010583
3477,G_613540,GPI6,ADHD AGENT - SELECTIVE NOREPINEPHRINE REUPTAKE INHIBITOR***,32,33,0.012265235722499043,0.00582010582010582
3478,G_6740607000,GPI10,SUMATRIPTAN,9,1,0.0034495975469528554,0.0001763668430335097
3479,G_7975001000,GPI10,SODIUM CHLORIDE,11,10,0.004216174779609045,0.001763668430335097
3480,H_G0479_-1,HCPC,"DRUG TEST(S), PRESUMPTIVE, ANY NUMBER OF DRUG CLASSES; ANY NUMBER OF DEVICES OR PROCEDURES BY INSTRUMENTED CHEMISTRY ANALYZERS UTILIZING IMMUNOASSAY, ENZYME ASSAY, TOF, MALDI, LDTD, DESI, DART, GHPC, GC MASS SPECTROMETRY), INCLUDES SAMPLE VALIDATION WHEN PERFORMED, PER DATE OF SERVICE",40,95,0.015331544653123802,0.01675485008818342
3481,H_G8416_-1,HCPC,CLINICIAN DOCUMENTED THAT PATIENT WAS NOT AN ELIGIBLE CANDIDATE FOR FOOTWEAR EVALUATION MEASURE,1,1,0.0003832886163280951,0.0001763668430335097
3482,H_G8442_-1,HCPC,"PAIN ASSESSMENT NOT DOCUMENTED AS BEING PERFORMED, DOCUMENTATION THE PATIENT IS NOT ELIGIBLE FOR A PAIN ASSESSMENT USING A STANDARDIZED TOOL",2,3,0.0007665772326561902,0.0005291005291005291
3483,H_G8978_-1,HCPC,"MOBILITY: WALKING & MOVING AROUND FUNCTIONAL LIMITATION, CURRENT STATUS, AT THERAPY EPISODE OUTSET AND AT REPORTING INTERVALS",83,150,0.03181295515523189,0.026455026455026454
3484,H_G9175_-1,HCPC,"OTHER SPEECH LANGUAGE PATHOLOGY FUNCTIONAL LIMITATION, PROJECTED GOAL STATUS AT THERAPY EPISODE OUTSET, AT REPORTING INTERVALS, AND AT DISCHARGE OR TO END REPORTING",1,3,0.0003832886163280951,0.0005291005291005291
3485,H_J2405_-1,HCPC,"INJECTION, ONDANSETRON HYDROCHLORIDE, PER 1 MG",220,485,0.08432349559218091,0.0855379188712522
3486,H_J9033_-1,HCPC,"INJECTION, BENDAMUSTINE HCL (TREANDA), 1 MG",3,1,0.0011498658489842851,0.0001763668430335097
3487,H_L8699_-1,HCPC,"PROSTHETIC IMPLANT, NOT OTHERWISE SPECIFIED",9,31,0.0034495975469528554,0.005467372134038801
3488,H_T4526_-1,HCPC,"ADULT SIZED DISPOSABLE INCONTINENCE PRODUCT, PROTECTIVE UNDERWEAR/PULL-ON, MEDIUM SIZE, EACH",8,4,0.0030663089306247606,0.0007054673721340388
3489,H_V2410_-1,HCPC,"VARIABLE ASPHERICITY LENS, SINGLE VISION, FULL FIELD, GLASS OR PLASTIC, PER LENS",1,1,0.0003832886163280951,0.0001763668430335097
3490,C_00740_-1,CPT,"ANESTHESIA FOR UPPER GASTROINTESTINAL ENDOSCOPIC PROCEDURES, ENDOSCOPE INTRODUCED PROXIMAL TO DUODENUM",157,159,0.060176312763510924,0.028042328042328042
3491,C_20937_-1,CPT,AUTOGRAFT FOR SPINE SURGERY ONLY (INCLUDES HARVESTING THE GRAFT); MORSELIZED (THROUGH SEPARATE SKIN OR FASCIAL INCISION) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),3,4,0.0011498658489842851,0.0007054673721340388
3492,C_33249_-1,CPT,"INSERTION OR REPLACEMENT OF PERMANENT IMPLANTABLE DEFIBRILLATOR SYSTEM, WITH TRANSVENOUS LEAD(S), SINGLE OR DUAL CHAMBER",12,14,0.0045994633959371405,0.0024691358024691358
3493,C_36819_-1,CPT,"ARTERIOVENOUS ANASTOMOSIS, OPEN; BY UPPER ARM BASILIC VEIN TRANSPOSITION",2,2,0.0007665772326561902,0.0003527336860670194
3494,C_50715_-1,CPT,"URETEROLYSIS, WITH OR WITHOUT REPOSITIONING OF URETER FOR RETROPERITONEAL FIBROSIS",1,1,0.0003832886163280951,0.0001763668430335097
3495,C_74340_-1,CPT,"INTRODUCTION OF LONG GASTROINTESTINAL TUBE (EG, MILLER-ABBOTT), INCLUDING MULTIPLE FLUOROSCOPIES AND IMAGES, RADIOLOGICAL SUPERVISION AND INTERPRETATION",2,2,0.0007665772326561902,0.0003527336860670194
3496,C_81207_-1,CPT,"BCR/ABL1 (T(9;22)) (EG, CHRONIC MYELOGENOUS LEUKEMIA) TRANSLOCATION ANALYSIS; MINOR BREAKPOINT, QUALITATIVE OR QUANTITATIVE",1,2,0.0003832886163280951,0.0003527336860670194
3497,C_82679_-1,CPT,ESTRONE,1,3,0.0003832886163280951,0.0005291005291005291
3498,C_88172_-1,CPT,"CYTOPATHOLOGY, EVALUATION OF FINE NEEDLE ASPIRATE; IMMEDIATE CYTOHISTOLOGIC STUDY TO DETERMINE ADEQUACY FOR DIAGNOSIS, FIRST EVALUATION EPISODE, EACH SITE",7,14,0.0026830203142966655,0.0024691358024691358
3499,C_88346_-1,CPT,"IMMUNOFLUORESCENCE, PER SPECIMEN; INITIAL SINGLE ANTIBODY STAIN PROCEDURE",6,11,0.0022997316979685703,0.0019400352733686067
3500,C_88369_-1,CPT,"MORPHOMETRIC ANALYSIS, IN SITU HYBRIDIZATION (QUANTITATIVE OR SEMI-QUANTITATIVE), MANUAL, PER SPECIMEN; EACH ADDITIONAL SINGLE PROBE STAIN PROCEDURE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",2,2,0.0007665772326561902,0.0003527336860670194
3501,C_90672_-1,CPT,"INFLUENZA VIRUS VACCINE, QUADRIVALENT, LIVE (LAIV4), FOR INTRANASAL USE",21,40,0.008049060942889995,0.007054673721340388
3502,C_97597_-1,CPT,"DEBRIDEMENT (EG, HIGH PRESSURE WATERJET WITH/WITHOUT SUCTION, SHARP SELECTIVE DEBRIDEMENT WITH SCISSORS, SCALPEL AND FORCEPS), OPEN WOUND, (EG, FIBRIN, DEVITALIZED EPIDERMIS AND/OR DERMIS, EXUDATE, DEBRIS, BIOFILM), INCLUDING TOPICAL APPLICATION(S), WOUND ASSESSMENT, USE OF A WHIRLPOOL, WHEN PERFORMED AND INSTRUCTION(S) FOR ONGOING CARE, PER SESSION, TOTAL WOUND(S) SURFACE AREA; FIRST 20 SQ CM OR LESS",23,38,0.008815638175546186,0.006701940035273368
3503,C_99183_-1,CPT,"PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL ATTENDANCE AND SUPERVISION OF HYPERBARIC OXYGEN THERAPY, PER SESSION",3,7,0.0011498658489842851,0.0012345679012345679
3504,C_99395_-1,CPT,"PERIODIC COMPREHENSIVE PREVENTIVE MEDICINE REEVALUATION AND MANAGEMENT OF AN INDIVIDUAL INCLUDING AN AGE AND GENDER APPROPRIATE HISTORY, EXAMINATION, COUNSELING/ANTICIPATORY GUIDANCE/RISK FACTOR REDUCTION INTERVENTIONS, AND THE ORDERING OF LABORATORY/DIAGNOSTIC PROCEDURES, ESTABLISHED PATIENT; 18-39 YEARS",135,227,0.05174396320429283,0.040035273368606704
3505,C_99476_-1,CPT,"SUBSEQUENT INPATIENT PEDIATRIC CRITICAL CARE, PER DAY, FOR THE EVALUATION AND MANAGEMENT OF A CRITICALLY ILL INFANT OR YOUNG CHILD, 2 THROUGH 5 YEARS OF AGE",6,3,0.0022997316979685703,0.0005291005291005291
3506,D_25201_1,ICD9,PRIMARY HYPERPARATHYROIDISM,5,3,0.0019164430816404753,0.0005291005291005291
3507,D_2827_1,ICD9,OTHER HEMOGLOBINOPATHIES,2,2,0.0007665772326561902,0.0003527336860670194
3508,D_28989_1,ICD9,OTHER SPECIFIED DISEASES OF BLOOD AND BLOOD-FORMING ORGANS,3,9,0.0011498658489842851,0.0015873015873015873
3509,D_29652_1,ICD9,"BIPOLAR I DISORDER, MOST RECENT EPISODE (OR CURRENT) DEPRESSED, MODERATE",6,7,0.0022997316979685703,0.0012345679012345679
3510,D_33700_1,ICD9,"IDIOPATHIC PERIPHERAL AUTONOMIC NEUROPATHY, UNSPECIFIED",7,3,0.0026830203142966655,0.0005291005291005291
3511,D_3518_1,ICD9,OTHER FACIAL NERVE DISORDERS,6,1,0.0022997316979685703,0.0001763668430335097
3512,D_3671_1,ICD9,MYOPIA,56,99,0.021464162514373324,0.01746031746031746
3513,D_37221_1,ICD9,ANGULAR BLEPHAROCONJUNCTIVITIS,1,1,0.0003832886163280951,0.0001763668430335097
3514,D_4512_1,ICD9,"PHLEBITIS AND THROMBOPHLEBITIS OF LOWER EXTREMITIES, UNSPECIFIED",7,2,0.0026830203142966655,0.0003527336860670194
3515,D_7030_1,ICD9,INGROWING NAIL,61,52,0.0233806055960138,0.009171075837742505
3516,D_72769_1,ICD9,NONTRAUMATIC RUPTURE OF OTHER TENDON,1,3,0.0003832886163280951,0.0005291005291005291
3517,D_8403_1,ICD9,INFRASPINATUS (MUSCLE) (TENDON) SPRAIN,7,7,0.0026830203142966655,0.0012345679012345679
3518,D_84519_1,ICD9,OTHER FOOT SPRAIN,3,2,0.0011498658489842851,0.0003527336860670194
3519,D_C4910_2,ICD10,"MALIGNANT NEOPLASM OF CONNECTIVE AND SOFT TISSUE OF UNSPECIFIED UPPER LIMB, INCLUDING SHOULDER",1,1,0.0003832886163280951,0.0001763668430335097
3520,D_E9170_1,ICD9,STRIKING AGAINST OR STRUCK ACCIDENTALLY BY OBJECTS OR PERSONS IN SPORTS,4,9,0.0015331544653123803,0.0015873015873015873
3521,D_H938X3_2,ICD10,"OTHER SPECIFIED DISORDERS OF EAR, BILATERAL",1,3,0.0003832886163280951,0.0005291005291005291
3522,D_J9500_2,ICD10,UNSPECIFIED TRACHEOSTOMY COMPLICATION,1,1,0.0003832886163280951,0.0001763668430335097
3523,D_M2560_2,ICD10,"STIFFNESS OF UNSPECIFIED JOINT, NOT ELSEWHERE CLASSIFIED",3,15,0.0011498658489842851,0.0026455026455026454
3524,D_M461_2,ICD10,"SACROILIITIS, NOT ELSEWHERE CLASSIFIED",7,27,0.0026830203142966655,0.004761904761904762
3525,D_M65842_2,ICD10,"OTHER SYNOVITIS AND TENOSYNOVITIS, LEFT HAND",1,5,0.0003832886163280951,0.0008818342151675485
3526,D_M7711_2,ICD10,"LATERAL EPICONDYLITIS, RIGHT ELBOW",2,10,0.0007665772326561902,0.001763668430335097
3527,D_R944_2,ICD10,ABNORMAL RESULTS OF KIDNEY FUNCTION STUDIES,2,9,0.0007665772326561902,0.0015873015873015873
3528,D_S32010A_2,ICD10,"WEDGE COMPRESSION FRACTURE OF FIRST LUMBAR VERTEBRA, INITIAL ENCOUNTER FOR CLOSED FRACTURE",2,2,0.0007665772326561902,0.0003527336860670194
3529,D_S73101A_2,ICD10,"UNSPECIFIED SPRAIN OF RIGHT HIP, INITIAL ENCOUNTER",1,3,0.0003832886163280951,0.0005291005291005291
3530,D_V851_2,ICD10,PASSENGER OF SPECIAL CONSTRUCTION VEHICLE INJURED IN TRAFFIC ACCIDENT,2,3,0.0007665772326561902,0.0005291005291005291
3531,D_W06XXXA_2,ICD10,"FALL FROM BED, INITIAL ENCOUNTER",1,6,0.0003832886163280951,0.0010582010582010583
3532,D_Z0130_2,ICD10,ENCOUNTER FOR EXAMINATION OF BLOOD PRESSURE WITHOUT ABNORMAL FINDINGS,1,4,0.0003832886163280951,0.0007054673721340388
3533,D_Z9989_2,ICD10,DEPENDENCE ON OTHER ENABLING MACHINES AND DEVICES,13,23,0.004982752012265236,0.004056437389770723
3534,G_2400003500,GPI10,ESTRADIOL,5,8,0.0019164430816404753,0.0014109347442680777
3535,G_3004302000,GPI10,CALCITONIN (SALMON),4,2,0.0015331544653123803,0.0003527336860670194
3536,G_3699400260,GPI10,TELMISARTAN-HYDROCHLOROTHIAZIDE,7,6,0.0026830203142966655,0.0010582010582010583
3537,G_3920002510,GPI10,FENOFIBRATE MICRONIZED,31,27,0.011881947106170947,0.004761904761904762
3538,G_6205103010,GPI10,GALANTAMINE HYDROBROMIDE,2,3,0.0007665772326561902,0.0005291005291005291
3539,G_6520001010,GPI10,BUPRENORPHINE HCL,13,5,0.004982752012265236,0.0008818342151675485
3540,G_901599,GPI6,ANTIFUNGALS - TOPICAL COMBINATIONS***,233,206,0.08930624760444615,0.036331569664902995
3541,H_A6448_-1,HCPC,"LIGHT COMPRESSION BANDAGE, ELASTIC, KNITTED/WOVEN, WIDTH LESS THAN THREE INCHES, PER YARD",3,4,0.0011498658489842851,0.0007054673721340388
3542,H_A9901_-1,HCPC,"DME DELIVERY, SET UP, AND/OR DISPENSING SERVICE COMPONENT OF ANOTHER HCPCS CODE",8,2,0.0030663089306247606,0.0003527336860670194
3543,H_B4035_-1,HCPC,"ENTERAL FEEDING SUPPLY KIT; PUMP FED, PER DAY, INCLUDES BUT NOT LIMITED TO FEEDING/FLUSHING SYRINGE, ADMINISTRATION SET TUBING, DRESSINGS, TAPE",32,13,0.012265235722499043,0.002292768959435626
3544,H_G0478_-1,HCPC,"DRUG TEST(S), PRESUMPTIVE, ANY NUMBER OF DRUG CLASSES; ANY NUMBER OF DEVICES OR PROCEDURES, (E.G., IMMUNOASSAY) READ BY INSTRUMENT-ASSISTED DIRECT OPTICAL OBSERVATION (E.G., DIPSTICKS, CUPS, CARDS, CARTRIDGES), INCLUDES SAMPLE VALIDATION WHEN PERFORMED, PER DATE OF SERVICE",3,6,0.0011498658489842851,0.0010582010582010583
3545,H_G8997_-1,HCPC,"SWALLOWING FUNCTIONAL LIMITATION, PROJECTED GOAL STATUS, AT THERAPY EPISODE OUTSET, AT REPORTING INTERVALS, AND AT DISCHARGE OR TO END REPORTING",12,19,0.0045994633959371405,0.003350970017636684
3546,H_L2397_-1,HCPC,"ADDITION TO LOWER EXTREMITY ORTHOSIS, SUSPENSION SLEEVE",3,8,0.0011498658489842851,0.0014109347442680777
3547,H_L3808_-1,HCPC,"WRIST HAND FINGER ORTHOSIS, RIGID WITHOUT JOINTS, MAY INCLUDE SOFT INTERFACE MATERIAL; STRAPS, CUSTOM FABRICATED, INCLUDES FITTING AND ADJUSTMENT",5,6,0.0019164430816404753,0.0010582010582010583
3548,H_S9127_-1,HCPC,"SOCIAL WORK VISIT, IN THE HOME, PER DIEM",2,3,0.0007665772326561902,0.0005291005291005291
3549,H_V2521_-1,HCPC,"CONTACT LENS, HYDROPHILIC, TORIC, OR PRISM BALLAST, PER LENS",1,4,0.0003832886163280951,0.0007054673721340388
3550,C_17003_-1,CPT,"DESTRUCTION (EG, LASER SURGERY, ELECTROSURGERY, CRYOSURGERY, CHEMOSURGERY, SURGICAL CURETTEMENT), PREMALIGNANT LESIONS (EG, ACTINIC KERATOSES); SECOND THROUGH 14 LESIONS, EACH (LIST SEPARATELY IN ADDITION TO CODE FOR FIRST LESION)",130,186,0.04982752012265236,0.0328042328042328
3551,C_26418_-1,CPT,"REPAIR, EXTENSOR TENDON, FINGER, PRIMARY OR SECONDARY; WITHOUT FREE GRAFT, EACH TENDON",1,2,0.0003832886163280951,0.0003527336860670194
3552,C_43260_-1,CPT,"ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY (ERCP); DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",3,2,0.0011498658489842851,0.0003527336860670194
3553,C_78223_-1,CPT,"HEPATOBILIARY DUCTAL SYSTEM IMAGING, INCLUDING GALLBLADDER, WITH OR WITHOUT PHARMACOLOGIC INTERVENTION, WITH OR WITHOUT QUANTITATIVE MEASUREMENT OF GALLBLADDER FUNCTION",10,1,0.0038328861632809506,0.0001763668430335097
3554,C_84450_-1,CPT,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),126,172,0.04829436565733998,0.030335097001763667
3555,C_85598_-1,CPT,PHOSPHOLIPID NEUTRALIZATION; HEXAGONAL PHOSPHOLIPID,2,2,0.0007665772326561902,0.0003527336860670194
3556,C_85660_-1,CPT,"SICKLING OF RBC, REDUCTION",3,7,0.0011498658489842851,0.0012345679012345679
3557,C_87521_-1,CPT,"INFECTIOUS AGENT DETECTION BY NUCLEIC ACID (DNA OR RNA); HEPATITIS C, AMPLIFIED PROBE TECHNIQUE, INCLUDES REVERSE TRANSCRIPTION WHEN PERFORMED",2,2,0.0007665772326561902,0.0003527336860670194
3558,C_87641_-1,CPT,"INFECTIOUS AGENT DETECTION BY NUCLEIC ACID (DNA OR RNA); STAPHYLOCOCCUS AUREUS, METHICILLIN RESISTANT, AMPLIFIED PROBE TECHNIQUE",14,43,0.005366040628593331,0.007583774250440917
3559,C_87660_-1,CPT,"INFECTIOUS AGENT DETECTION BY NUCLEIC ACID (DNA OR RNA); TRICHOMONAS VAGINALIS, DIRECT PROBE TECHNIQUE",2,1,0.0007665772326561902,0.0001763668430335097
3560,C_96372_-1,CPT,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",532,844,0.20390954388654656,0.14885361552028217
3561,C_97033_-1,CPT,"APPLICATION OF A MODALITY TO 1 OR MORE AREAS; IONTOPHORESIS, EACH 15 MINUTES",3,23,0.0011498658489842851,0.004056437389770723
